esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ./resources/myresources/./FourWaySignal.xosc
Number of Vehicles: 1
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , 
130, 6.500000, Sedan, 0, 17.881599, 0.012467, 5.361211, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.687854, 26.394970, 0.000000, -0.801742, 17.863492, 0.000000, -1.290056, -0.058072, 0.000000, 48.295055, 1.748755, 1, -0.001245, 1.617492, 0.070958, 3.141593, 0.000000, 0.000000, -0.003996, , 
131, 6.550000, Sedan, 0, 17.881599, 0.012467, 1.632539, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.644303, 27.287989, 0.000000, -0.871007, 17.860374, 0.000000, -1.385297, -0.062359, 0.000000, 47.407179, 1.748523, 1, -0.001477, 1.621040, 0.070958, 3.141593, -0.000000, 0.000000, -0.003996, , 
132, 6.600000, Sedan, 0, 17.881599, 0.012467, 4.187054, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.598269, 28.180877, 0.000000, -0.920694, 17.857764, 0.000000, -0.993728, -0.052192, 0.000000, 46.519308, 1.748975, 1, -0.001025, 1.624588, 0.070958, 3.141593, 0.000000, 0.000000, -0.003996, , 
133, 6.650000, Sedan, 0, 17.881599, 0.012467, 0.458383, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.548032, 29.073544, 0.000000, -1.004726, 17.853350, 0.000000, -1.680649, -0.088270, 0.000000, 45.631432, 1.748392, 1, -0.001608, 1.628136, 0.070958, 3.141593, -0.000000, 0.000000, -0.003996, , 
134, 6.700000, Sedan, 0, 17.881599, 0.012467, 3.012897, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.496052, 29.966107, 0.000000, -1.039605, 17.851257, 0.000000, -0.697577, -0.041878, 0.000000, 44.743562, 1.749234, 1, -0.000766, 1.631684, 0.070958, 3.141593, 0.000000, 0.000000, -0.003996, , 
135, 6.750000, Sedan, 0, 17.881599, 0.012467, 5.567411, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.439133, 30.858373, 0.000000, -1.138389, 17.845326, 0.000000, -1.975673, -0.118606, 0.000000, 43.855686, 1.748301, 1, -0.001699, 1.635232, 0.070958, 3.141593, -0.000000, 0.000000, -0.003996, , 
136, 6.800000, Sedan, 0, 17.881599, 0.012463, 1.838740, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.381209, 31.750572, 0.000000, -1.158471, 17.843970, 0.000000, -0.401653, -0.027133, 0.000000, 42.967815, 1.749533, 1, -0.000467, 1.638779, 0.070939, 3.141592, -0.000001, 0.000000, -0.003996, , 
137, 6.850000, Sedan, 0, 17.881599, 0.012444, 4.393254, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.317610, 32.642387, 0.000000, -1.271987, 17.836301, 0.000000, -2.270320, -0.153365, 0.000000, 42.079940, 1.748248, 1, -0.001752, 1.642320, 0.070832, 3.141585, -0.000007, 0.000000, -0.003996, , 
138, 6.900000, Sedan, 0, 17.881599, 0.012199, 0.664583, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.253746, 33.534182, 0.000000, -1.277278, 17.835904, 0.000000, -0.105817, -0.007944, 0.000000, 41.192068, 1.749870, 1, -0.000130, 1.645792, 0.069434, 3.141509, -0.000083, 0.000000, -0.003996, , 
139, 6.950000, Sedan, 0, 17.881599, 0.006256, 3.219097, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.183482, 34.425497, 0.000000, -1.405277, 17.826295, 0.000000, -2.559975, -0.192183, 0.000000, 40.304195, 1.748246, 1, -0.001754, 1.647572, 0.035606, 3.139742, -0.001851, 0.000000, -0.003996, , 
140, 7.000000, Sedan, 0, 17.881599, 0.006256, 5.773611, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.113218, 35.316812, 0.000000, -1.405277, 17.826295, 0.000000, -0.000000, 0.000000, 0.000000, 39.416321, 1.749795, 1, -0.000205, 1.649352, 0.035606, 3.137974, -0.003619, 0.000000, -0.003996, , 
141, 7.050000, Sedan, 0, 17.881599, 0.000397, 2.044940, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 14.042954, 36.208126, 0.000000, -1.405277, 17.826295, 0.000000, 0.000000, 0.000000, 0.000000, 38.528469, 1.754515, 1, 0.004515, 1.649465, 0.002258, 3.134539, -0.007054, 0.000000, -0.003996, , 
142, 7.100000, Sedan, 0, 17.881599, 0.012466, 4.599454, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.964825, 37.098786, 0.000000, -1.562583, 17.813186, 0.000000, -3.146118, -0.262180, 0.000000, 37.640614, 1.754515, 1, 0.004515, 1.653013, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
143, 7.150000, Sedan, 0, 17.881599, 0.012466, 0.870783, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.883537, 37.989162, 0.000000, -1.625771, 17.807530, 0.000000, -1.263771, -0.113118, 0.000000, 36.752759, 1.754515, 1, 0.004515, 1.656561, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
144, 7.200000, Sedan, 0, 17.881599, 0.012466, 3.425298, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.799090, 38.879245, 0.000000, -1.688939, 17.801650, 0.000000, -1.263362, -0.117601, 0.000000, 35.864904, 1.754515, 1, 0.004515, 1.660109, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
145, 7.250000, Sedan, 0, 17.881599, 0.012466, 5.979812, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.711485, 39.769022, 0.000000, -1.752086, 17.795546, 0.000000, -1.262937, -0.122083, 0.000000, 34.977048, 1.754515, 1, 0.004515, 1.663657, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
146, 7.300000, Sedan, 0, 17.881599, 0.012466, 2.251141, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.620725, 40.658483, 0.000000, -1.815211, 17.789218, 0.000000, -1.262495, -0.126562, 0.000000, 34.089193, 1.754515, 1, 0.004515, 1.667205, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
147, 7.350000, Sedan, 0, 17.881599, 0.012466, 4.805655, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.526809, 41.547616, 0.000000, -1.878313, 17.782666, 0.000000, -1.262038, -0.131041, 0.000000, 33.201338, 1.754515, 1, 0.004515, 1.670752, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
148, 7.400000, Sedan, 0, 17.881599, 0.012466, 1.076984, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.429739, 42.436411, 0.000000, -1.941391, 17.775890, 0.000000, -1.261566, -0.135518, 0.000000, 32.313483, 1.754515, 1, 0.004515, 1.674300, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
149, 7.450000, Sedan, 0, 17.881599, 0.012466, 3.631498, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.329517, 43.324855, 0.000000, -2.004445, 17.768890, 0.000000, -1.261077, -0.139993, 0.000000, 31.425627, 1.754515, 1, 0.004515, 1.677848, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
150, 7.500000, Sedan, 0, 17.881599, 0.012466, 6.186012, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.226144, 44.212939, 0.000000, -2.067474, 17.761667, 0.000000, -1.260572, -0.144466, 0.000000, 30.537772, 1.754515, 1, 0.004515, 1.681396, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
151, 7.550000, Sedan, 0, 17.881599, 0.012466, 2.457341, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.119620, 45.100650, 0.000000, -2.130476, 17.754220, 0.000000, -1.260052, -0.148937, 0.000000, 29.649917, 1.754515, 1, 0.004515, 1.684944, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
152, 7.600000, Sedan, 0, 17.881599, 0.012466, 5.011855, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.009947, 45.987977, 0.000000, -2.193452, 17.746550, 0.000000, -1.259515, -0.153407, 0.000000, 28.762062, 1.754515, 1, 0.004515, 1.688492, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
153, 7.650000, Sedan, 0, 17.881599, 0.012466, 1.283184, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.897127, 46.874910, 0.000000, -2.256400, 17.738656, 0.000000, -1.258963, -0.157874, 0.000000, 27.874207, 1.754515, 1, 0.004515, 1.692040, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
154, 7.700000, Sedan, 0, 17.881599, 0.012466, 3.837698, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.781161, 47.761437, 0.000000, -2.319320, 17.730539, 0.000000, -1.258395, -0.162340, 0.000000, 26.986351, 1.754515, 1, 0.004515, 1.695587, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
155, 7.750000, Sedan, 0, 17.881599, 0.012466, 0.109027, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.662051, 48.647547, 0.000000, -2.382210, 17.722199, 0.000000, -1.257811, -0.166803, 0.000000, 26.098496, 1.754515, 1, 0.004515, 1.699135, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
156, 7.800000, Sedan, 0, 17.881599, 0.012466, 2.663541, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.539797, 49.533229, 0.000000, -2.445071, 17.713636, 0.000000, -1.257212, -0.171265, 0.000000, 25.210641, 1.754515, 1, 0.004515, 1.702683, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
157, 7.850000, Sedan, 0, 17.881599, 0.012466, 5.218056, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.414402, 50.418471, 0.000000, -2.507901, 17.704850, 0.000000, -1.256596, -0.175724, 0.000000, 24.322786, 1.754515, 1, 0.004515, 1.706231, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
158, 7.900000, Sedan, 0, 17.881599, 0.012466, 1.489385, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.285867, 51.303263, 0.000000, -2.570699, 17.695840, 0.000000, -1.255965, -0.180181, 0.000000, 23.434931, 1.754515, 1, 0.004515, 1.709779, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
159, 7.950000, Sedan, 0, 17.881599, 0.012466, 4.043899, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.154194, 52.187594, 0.000000, -2.633465, 17.686609, 0.000000, -1.255318, -0.184636, 0.000000, 22.547075, 1.754515, 1, 0.004515, 1.713327, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
160, 8.000000, Sedan, 0, 17.881599, 0.012466, 0.315228, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.019384, 53.071451, 0.000000, -2.696198, 17.677154, 0.000000, -1.254655, -0.189089, 0.000000, 21.659220, 1.754515, 1, 0.004515, 1.716874, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
161, 8.050000, Sedan, 0, 17.881599, 0.012466, 2.869742, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.881439, 53.954825, 0.000000, -2.758897, 17.667477, 0.000000, -1.253976, -0.193539, 0.000000, 20.771365, 1.754515, 1, 0.004515, 1.720422, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
162, 8.100000, Sedan, 0, 17.881599, 0.012466, 5.424256, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.740361, 54.837704, 0.000000, -2.821561, 17.657578, 0.000000, -1.253281, -0.197986, 0.000000, 19.883510, 1.754515, 1, 0.004515, 1.723970, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
163, 8.150000, Sedan, 0, 17.881599, 0.012466, 1.695585, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.596152, 55.720077, 0.000000, -2.884189, 17.647456, 0.000000, -1.252571, -0.202432, 0.000000, 18.995654, 1.754515, 1, 0.004515, 1.727518, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
164, 8.200000, Sedan, 0, 17.881599, 0.012466, 4.250099, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.448813, 56.601932, 0.000000, -2.946781, 17.637113, 0.000000, -1.251845, -0.206874, 0.000000, 18.107799, 1.754515, 1, 0.004515, 1.731066, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
165, 8.250000, Sedan, 0, 17.881599, 0.012466, 0.521428, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.298346, 57.483260, 0.000000, -3.009337, 17.626547, 0.000000, -1.251103, -0.211314, 0.000000, 17.219944, 1.754515, 1, 0.004515, 1.734614, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
166, 8.300000, Sedan, 0, 17.881599, 0.012466, 3.075942, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.144753, 58.364048, 0.000000, -3.071854, 17.615759, 0.000000, -1.250346, -0.215752, 0.000000, 16.332089, 1.754515, 1, 0.004515, 1.738162, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
167, 8.350000, Sedan, 0, 17.881599, 0.012466, 5.630456, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.988036, 59.244285, 0.000000, -3.134332, 17.604750, 0.000000, -1.249572, -0.220186, 0.000000, 15.444234, 1.754515, 1, 0.004515, 1.741709, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
168, 8.400000, Sedan, 0, 17.881599, 0.012466, 1.901785, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.828198, 60.123961, 0.000000, -3.196772, 17.593519, 0.000000, -1.248783, -0.224618, 0.000000, 14.556378, 1.754515, 1, 0.004515, 1.745257, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
169, 8.450000, Sedan, 0, 17.881599, 0.012466, 4.456300, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.665239, 61.003065, 0.000000, -3.259170, 17.582067, 0.000000, -1.247978, -0.229047, 0.000000, 13.668523, 1.754515, 1, 0.004515, 1.748805, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
170, 8.500000, Sedan, 0, 17.881599, 0.012466, 0.727628, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.499163, 61.881584, 0.000000, -3.321528, 17.570393, 0.000000, -1.247158, -0.233474, 0.000000, 12.780668, 1.754515, 1, 0.004515, 1.752353, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
171, 8.550000, Sedan, 0, 17.881599, 0.012466, 3.282143, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.329971, 62.759509, 0.000000, -3.383844, 17.558498, 0.000000, -1.246322, -0.237897, 0.000000, 11.892813, 1.754515, 1, 0.004515, 1.755901, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
172, 8.600000, Sedan, 0, 17.881599, 0.012466, 5.836657, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.157665, 63.636828, 0.000000, -3.446118, 17.546382, 0.000000, -1.245470, -0.242317, 0.000000, 11.004958, 1.754515, 1, 0.004515, 1.759449, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
173, 8.650000, Sedan, 0, 17.881599, 0.012466, 2.107986, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.982247, 64.513531, 0.000000, -3.508348, 17.534046, 0.000000, -1.244602, -0.246734, 0.000000, 10.117102, 1.754515, 1, 0.004515, 1.762997, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
174, 8.700000, Sedan, 0, 17.881599, 0.012466, 4.662500, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.803721, 65.389605, 0.000000, -3.570534, 17.521488, 0.000000, -1.243719, -0.251148, 0.000000, 9.229247, 1.754515, 1, 0.004515, 1.766544, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
175, 8.750000, Sedan, 0, 17.881599, 0.012466, 0.933829, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.622087, 66.265040, 0.000000, -3.632675, 17.508710, 0.000000, -1.242820, -0.255559, 0.000000, 8.341392, 1.754515, 1, 0.004515, 1.770092, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
176, 8.800000, Sedan, 0, 17.881599, 0.012466, 3.488343, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.437348, 67.139826, 0.000000, -3.694770, 17.495712, 0.000000, -1.241906, -0.259967, 0.000000, 7.453537, 1.754515, 1, 0.004515, 1.773640, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
177, 8.850000, Sedan, 0, 17.881599, 0.012466, 6.042857, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.249507, 68.013951, 0.000000, -3.756819, 17.482493, 0.000000, -1.240976, -0.264372, 0.000000, 6.565681, 1.754515, 1, 0.004515, 1.777188, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
178, 8.900000, Sedan, 0, 17.881599, 0.012466, 2.314186, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.058566, 68.887403, 0.000000, -3.818821, 17.469055, 0.000000, -1.240030, -0.268773, 0.000000, 5.677826, 1.754515, 1, 0.004515, 1.780736, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
179, 8.950000, Sedan, 0, 17.881599, 0.012466, 4.868700, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.864528, 69.760173, 0.000000, -3.880774, 17.455396, 0.000000, -1.239068, -0.273170, 0.000000, 4.789971, 1.754515, 1, 0.004515, 1.784284, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
180, 9.000000, Sedan, 0, 17.881599, 0.012466, 1.140029, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.667394, 70.632249, 0.000000, -3.942679, 17.441518, 0.000000, -1.238092, -0.277565, 0.000000, 3.902116, 1.754515, 1, 0.004515, 1.787831, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
181, 9.050000, Sedan, 0, 17.881599, 0.012466, 3.694543, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.467167, 71.503620, 0.000000, -4.004534, 17.427420, 0.000000, -1.237099, -0.281955, 0.000000, 3.014261, 1.754515, 1, 0.004515, 1.791379, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
182, 9.100000, Sedan, 0, 17.881599, 0.012466, 6.249058, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.263850, 72.374275, 0.000000, -4.066338, 17.413103, 0.000000, -1.236091, -0.286343, 0.000000, 2.126405, 1.754515, 1, 0.004515, 1.794927, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
183, 9.150000, Sedan, 0, 17.881599, 0.012466, 2.520387, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.057446, 73.244204, 0.000000, -4.128091, 17.398567, 0.000000, -1.235067, -0.290726, 0.000000, 1.238550, 1.754515, 1, 0.004515, 1.798475, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
184, 9.200000, Sedan, 0, 17.881599, 0.012466, 5.074901, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.847956, 74.113394, 0.000000, -4.189793, 17.383811, 0.000000, -1.234028, -0.295106, 0.000000, 0.350695, 1.754515, 1, 0.004515, 1.802023, 0.070957, 3.134539, -0.007054, 0.000000, -0.003996, , 
185, 9.250000, Sedan, 0, 17.881599, 0.004924, 1.346230, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, -1.671919, 6.862339, 0.000000, 50.357482, -210.429442, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.028027, 3.134539, -0.007054, 0.000000, -0.003996, , 
186, 9.300000, Sedan, 0, 17.881599, 0.000000, 3.900744, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 33.438375, -137.246786, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
187, 9.350000, Sedan, 0, 17.881599, 0.000000, 0.172073, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
188, 9.400000, Sedan, 0, 17.881599, 0.000000, 2.726587, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
189, 9.450000, Sedan, 0, 17.881599, 0.000000, 5.281101, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
190, 9.500000, Sedan, 0, 17.881599, 0.000000, 1.552430, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
191, 9.550000, Sedan, 0, 17.881599, 0.000000, 4.106944, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
192, 9.600000, Sedan, 0, 17.881599, 0.000000, 0.378273, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
193, 9.650000, Sedan, 0, 17.881599, 0.000000, 2.932787, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
194, 9.700000, Sedan, 0, 17.881599, 0.000000, 5.487302, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
195, 9.750000, Sedan, 0, 17.881599, 0.000000, 1.758630, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
196, 9.800000, Sedan, 0, 17.881599, 0.000000, 4.313145, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
197, 9.850000, Sedan, 0, 17.881599, 0.000000, 0.584474, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
198, 9.900000, Sedan, 0, 17.881599, 0.000000, 3.138988, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
199, 9.950000, Sedan, 0, 17.881599, 0.000000, 5.693502, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
200, 10.000000, Sedan, 0, 17.881599, 0.000000, 1.964831, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
201, 10.050000, Sedan, 0, 17.881599, 0.000000, 4.519345, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 7.764360, 74.456511, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.754515, 1, 0.004515, 1.803424, 0.000000, 3.134539, -0.007054, 0.000000, -0.003996, , 
