esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ..\resources\myresources\FourWaySignal/./FourWaySignal.xosc
Number of Vehicles: 1
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , 
295, 7.375000, Sedan, 0, 17.881599, 0.012466, 6.082912, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.475920, 41.991831, 0.000000, -1.925630, 17.777611, 0.000000, -1.261580, -0.135519, 0.000000, 32.757336, 1.751759, 1, 0.001759, 1.674301, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
296, 7.400000, Sedan, 0, 17.881599, 0.012466, 1.076984, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.426991, 42.436185, 0.000000, -1.957163, 17.774167, 0.000000, -1.261338, -0.137757, 0.000000, 32.313404, 1.751759, 1, 0.001759, 1.676074, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
297, 7.425000, Sedan, 0, 17.881599, 0.012466, 2.354241, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.377274, 42.880452, 0.000000, -1.988690, 17.770668, 0.000000, -1.261092, -0.139995, 0.000000, 31.869471, 1.751759, 1, 0.001759, 1.677848, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
298, 7.450000, Sedan, 0, 17.881599, 0.012466, 3.631498, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.326768, 43.324630, 0.000000, -2.020211, 17.767112, 0.000000, -1.260841, -0.142231, 0.000000, 31.425539, 1.751759, 1, 0.001759, 1.679622, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
299, 7.475000, Sedan, 0, 17.881599, 0.012466, 4.908755, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.275475, 43.768717, 0.000000, -2.051726, 17.763500, 0.000000, -1.260587, -0.144468, 0.000000, 30.981607, 1.751759, 1, 0.001759, 1.681396, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
300, 7.500000, Sedan, 0, 17.881599, 0.012466, 6.186012, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.223394, 44.212713, 0.000000, -2.083234, 17.759832, 0.000000, -1.260329, -0.146704, 0.000000, 30.537674, 1.751759, 1, 0.001759, 1.683170, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
301, 7.525000, Sedan, 0, 17.881599, 0.012466, 1.180084, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.170526, 44.656616, 0.000000, -2.114736, 17.756109, 0.000000, -1.260067, -0.148939, 0.000000, 30.093742, 1.751759, 1, 0.001759, 1.684944, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
302, 7.550000, Sedan, 0, 17.881599, 0.012466, 2.457341, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.116870, 45.100424, 0.000000, -2.146231, 17.752330, 0.000000, -1.259800, -0.151174, 0.000000, 29.649809, 1.751759, 1, 0.001759, 1.686718, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
303, 7.575000, Sedan, 0, 17.881599, 0.012466, 3.734598, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.062427, 45.544137, 0.000000, -2.177719, 17.748494, 0.000000, -1.259530, -0.153409, 0.000000, 29.205877, 1.751759, 1, 0.001759, 1.688492, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
304, 7.600000, Sedan, 0, 17.881599, 0.012466, 5.011855, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 13.007197, 45.987752, 0.000000, -2.209201, 17.744603, 0.000000, -1.259256, -0.155643, 0.000000, 28.761944, 1.751759, 1, 0.001759, 1.690266, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
305, 7.625000, Sedan, 0, 17.881599, 0.012466, 0.005927, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.951180, 46.431268, 0.000000, -2.240675, 17.740656, 0.000000, -1.258978, -0.157877, 0.000000, 28.318012, 1.751759, 1, 0.001759, 1.692040, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
306, 7.650000, Sedan, 0, 17.881599, 0.012466, 1.283184, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.894377, 46.874684, 0.000000, -2.272143, 17.736654, 0.000000, -1.258696, -0.160110, 0.000000, 27.874079, 1.751759, 1, 0.001759, 1.693814, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
307, 7.675000, Sedan, 0, 17.881599, 0.012466, 2.560441, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.836787, 47.317999, 0.000000, -2.303603, 17.732595, 0.000000, -1.258410, -0.162342, 0.000000, 27.430147, 1.751759, 1, 0.001759, 1.695588, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
308, 7.700000, Sedan, 0, 17.881599, 0.012466, 3.837698, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.778410, 47.761211, 0.000000, -2.335056, 17.728481, 0.000000, -1.258120, -0.164574, 0.000000, 26.986214, 1.751759, 1, 0.001759, 1.697362, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
309, 7.725000, Sedan, 0, 17.881599, 0.012466, 5.114955, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.719248, 48.204319, 0.000000, -2.366501, 17.724311, 0.000000, -1.257826, -0.166806, 0.000000, 26.542282, 1.751759, 1, 0.001759, 1.699136, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
310, 7.750000, Sedan, 0, 17.881599, 0.012466, 0.109027, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.659299, 48.647321, 0.000000, -2.397940, 17.720085, 0.000000, -1.257528, -0.169037, 0.000000, 26.098349, 1.751759, 1, 0.001759, 1.700910, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
311, 7.775000, Sedan, 0, 17.881599, 0.012466, 1.386284, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.598565, 49.090216, 0.000000, -2.429370, 17.715803, 0.000000, -1.257226, -0.171268, 0.000000, 25.654417, 1.751759, 1, 0.001759, 1.702684, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
312, 7.800000, Sedan, 0, 17.881599, 0.012466, 2.663541, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.537045, 49.533003, 0.000000, -2.460793, 17.711466, 0.000000, -1.256920, -0.173498, 0.000000, 25.210484, 1.751759, 1, 0.001759, 1.704458, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
313, 7.825000, Sedan, 0, 17.881599, 0.012466, 3.940799, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.474740, 49.975680, 0.000000, -2.492209, 17.707072, 0.000000, -1.256611, -0.175727, 0.000000, 24.766552, 1.751759, 1, 0.001759, 1.706232, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
314, 7.850000, Sedan, 0, 17.881599, 0.012466, 5.218056, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.411649, 50.418245, 0.000000, -2.523616, 17.702623, 0.000000, -1.256297, -0.177956, 0.000000, 24.322620, 1.751759, 1, 0.001759, 1.708005, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
315, 7.875000, Sedan, 0, 17.881599, 0.012466, 0.212127, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.347774, 50.860698, 0.000000, -2.555015, 17.698119, 0.000000, -1.255979, -0.180184, 0.000000, 23.878687, 1.751759, 1, 0.001759, 1.709779, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
316, 7.900000, Sedan, 0, 17.881599, 0.012466, 1.489385, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.283114, 51.303037, 0.000000, -2.586407, 17.693559, 0.000000, -1.255658, -0.182412, 0.000000, 23.434755, 1.751759, 1, 0.001759, 1.711553, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
317, 7.925000, Sedan, 0, 17.881599, 0.012466, 2.766642, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.217669, 51.745261, 0.000000, -2.617790, 17.688943, 0.000000, -1.255332, -0.184639, 0.000000, 22.990822, 1.751759, 1, 0.001759, 1.713327, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
318, 7.950000, Sedan, 0, 17.881599, 0.012466, 4.043899, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.151440, 52.187368, 0.000000, -2.649165, 17.684271, 0.000000, -1.255003, -0.186866, 0.000000, 22.546890, 1.751759, 1, 0.001759, 1.715101, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
319, 7.975000, Sedan, 0, 17.881599, 0.012466, 5.321156, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.084427, 52.629356, 0.000000, -2.680532, 17.679544, 0.000000, -1.254669, -0.189092, 0.000000, 22.102957, 1.751759, 1, 0.001759, 1.716875, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
320, 8.000000, Sedan, 0, 17.881599, 0.012466, 0.315228, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 12.016629, 53.071225, 0.000000, -2.711890, 17.674761, 0.000000, -1.254332, -0.191317, 0.000000, 21.659025, 1.751759, 1, 0.001759, 1.718649, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
321, 8.025000, Sedan, 0, 17.881599, 0.012466, 1.592485, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.948048, 53.512973, 0.000000, -2.743240, 17.669922, 0.000000, -1.253990, -0.193542, 0.000000, 21.215092, 1.751759, 1, 0.001759, 1.720423, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
322, 8.050000, Sedan, 0, 17.881599, 0.012466, 2.869742, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.878684, 53.954599, 0.000000, -2.774581, 17.665028, 0.000000, -1.253645, -0.195766, 0.000000, 20.771160, 1.751759, 1, 0.001759, 1.722197, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
323, 8.075000, Sedan, 0, 17.881599, 0.012466, 4.146999, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.808536, 54.396101, 0.000000, -2.805914, 17.660078, 0.000000, -1.253296, -0.197990, 0.000000, 20.327227, 1.751759, 1, 0.001759, 1.723971, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
324, 8.100000, Sedan, 0, 17.881599, 0.012466, 5.424256, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.737605, 54.837478, 0.000000, -2.837237, 17.655073, 0.000000, -1.252943, -0.200213, 0.000000, 19.883295, 1.751759, 1, 0.001759, 1.725745, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
325, 8.125000, Sedan, 0, 17.881599, 0.012466, 0.418328, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.665891, 55.278728, 0.000000, -2.868552, 17.650012, 0.000000, -1.252586, -0.202435, 0.000000, 19.439362, 1.751759, 1, 0.001759, 1.727519, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
326, 8.150000, Sedan, 0, 17.881599, 0.012466, 1.695585, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.593395, 55.719850, 0.000000, -2.899857, 17.644896, 0.000000, -1.252224, -0.204657, 0.000000, 18.995430, 1.751759, 1, 0.001759, 1.729293, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
327, 8.175000, Sedan, 0, 17.881599, 0.012466, 2.972842, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.520116, 56.160843, 0.000000, -2.931154, 17.639724, 0.000000, -1.251859, -0.206878, 0.000000, 18.551498, 1.751759, 1, 0.001759, 1.731067, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
328, 8.200000, Sedan, 0, 17.881599, 0.012466, 4.250099, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.446055, 56.601706, 0.000000, -2.962441, 17.634496, 0.000000, -1.251490, -0.209098, 0.000000, 18.107565, 1.751759, 1, 0.001759, 1.732841, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
329, 8.225000, Sedan, 0, 17.881599, 0.012466, 5.527356, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.371212, 57.042436, 0.000000, -2.993719, 17.629213, 0.000000, -1.251118, -0.211318, 0.000000, 17.663633, 1.751759, 1, 0.001759, 1.734615, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
330, 8.250000, Sedan, 0, 17.881599, 0.012466, 0.521428, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.295587, 57.483033, 0.000000, -3.024988, 17.623875, 0.000000, -1.250741, -0.213537, 0.000000, 17.219700, 1.751759, 1, 0.001759, 1.736389, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
331, 8.275000, Sedan, 0, 17.881599, 0.012466, 1.798685, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.219181, 57.923495, 0.000000, -3.056247, 17.618481, 0.000000, -1.250360, -0.215755, 0.000000, 16.775768, 1.751759, 1, 0.001759, 1.738163, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
332, 8.300000, Sedan, 0, 17.881599, 0.012466, 3.075942, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.141994, 58.363821, 0.000000, -3.087496, 17.613032, 0.000000, -1.249975, -0.217973, 0.000000, 16.331835, 1.751759, 1, 0.001759, 1.739936, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
333, 8.325000, Sedan, 0, 17.881599, 0.012466, 4.353199, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 11.064025, 58.804009, 0.000000, -3.118736, 17.607527, 0.000000, -1.249587, -0.220190, 0.000000, 15.887903, 1.751759, 1, 0.001759, 1.741710, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
334, 8.350000, Sedan, 0, 17.881599, 0.012466, 5.630456, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.985276, 59.244058, 0.000000, -3.149966, 17.601967, 0.000000, -1.249194, -0.222407, 0.000000, 15.443970, 1.751759, 1, 0.001759, 1.743484, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
335, 8.375000, Sedan, 0, 17.881599, 0.012466, 0.624528, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.905747, 59.683967, 0.000000, -3.181185, 17.596351, 0.000000, -1.248798, -0.224622, 0.000000, 15.000038, 1.751759, 1, 0.001759, 1.745258, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
336, 8.400000, Sedan, 0, 17.881599, 0.012466, 1.901785, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.825437, 60.123734, 0.000000, -3.212395, 17.590680, 0.000000, -1.248397, -0.226837, 0.000000, 14.556105, 1.751759, 1, 0.001759, 1.747032, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
337, 8.425000, Sedan, 0, 17.881599, 0.012466, 3.179042, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.744347, 60.563358, 0.000000, -3.243595, 17.584954, 0.000000, -1.247993, -0.229051, 0.000000, 14.112173, 1.751759, 1, 0.001759, 1.748806, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
338, 8.450000, Sedan, 0, 17.881599, 0.012466, 4.456300, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.662477, 61.002837, 0.000000, -3.274785, 17.579172, 0.000000, -1.247584, -0.231265, 0.000000, 13.668240, 1.751759, 1, 0.001759, 1.750580, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
339, 8.475000, Sedan, 0, 17.881599, 0.012466, 5.733557, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.579828, 61.442171, 0.000000, -3.305964, 17.573335, 0.000000, -1.247172, -0.233478, 0.000000, 13.224308, 1.751759, 1, 0.001759, 1.752354, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
340, 8.500000, Sedan, 0, 17.881599, 0.012466, 0.727628, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.496400, 61.881357, 0.000000, -3.337133, 17.567443, 0.000000, -1.246756, -0.235690, 0.000000, 12.780376, 1.751759, 1, 0.001759, 1.754128, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
341, 8.525000, Sedan, 0, 17.881599, 0.012466, 2.004886, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.412193, 62.320394, 0.000000, -3.368291, 17.561496, 0.000000, -1.246336, -0.237901, 0.000000, 12.336443, 1.751759, 1, 0.001759, 1.755902, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
342, 8.550000, Sedan, 0, 17.881599, 0.012466, 3.282143, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.327207, 62.759281, 0.000000, -3.399439, 17.555493, 0.000000, -1.245912, -0.240112, 0.000000, 11.892511, 1.751759, 1, 0.001759, 1.757676, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
343, 8.575000, Sedan, 0, 17.881599, 0.012466, 4.559400, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.241442, 63.198017, 0.000000, -3.430576, 17.549435, 0.000000, -1.245484, -0.242321, 0.000000, 11.448578, 1.751759, 1, 0.001759, 1.759450, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
344, 8.600000, Sedan, 0, 17.881599, 0.012466, 5.836657, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.154900, 63.636600, 0.000000, -3.461703, 17.543321, 0.000000, -1.245052, -0.244530, 0.000000, 11.004646, 1.751759, 1, 0.001759, 1.761224, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
345, 8.625000, Sedan, 0, 17.881599, 0.012466, 0.830729, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 10.067579, 64.075029, 0.000000, -3.492818, 17.537153, 0.000000, -1.244617, -0.246739, 0.000000, 10.560713, 1.751759, 1, 0.001759, 1.762998, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
346, 8.650000, Sedan, 0, 17.881599, 0.012466, 2.107986, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.979481, 64.513302, 0.000000, -3.523922, 17.530929, 0.000000, -1.244177, -0.248946, 0.000000, 10.116781, 1.751759, 1, 0.001759, 1.764772, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
347, 8.675000, Sedan, 0, 17.881599, 0.012466, 3.385243, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.890606, 64.951419, 0.000000, -3.555016, 17.524651, 0.000000, -1.243733, -0.251153, 0.000000, 9.672848, 1.751759, 1, 0.001759, 1.766546, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
348, 8.700000, Sedan, 0, 17.881599, 0.012466, 4.662500, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.800953, 65.389376, 0.000000, -3.586098, 17.518317, 0.000000, -1.243286, -0.253359, 0.000000, 9.228916, 1.751759, 1, 0.001759, 1.768320, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
349, 8.725000, Sedan, 0, 17.881599, 0.012466, 5.939757, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.710524, 65.827175, 0.000000, -3.617169, 17.511927, 0.000000, -1.242834, -0.255564, 0.000000, 8.784983, 1.751759, 1, 0.001759, 1.770094, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
350, 8.750000, Sedan, 0, 17.881599, 0.012466, 0.933829, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.619318, 66.264812, 0.000000, -3.648228, 17.505483, 0.000000, -1.242379, -0.257768, 0.000000, 8.341051, 1.751759, 1, 0.001759, 1.771867, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
351, 8.775000, Sedan, 0, 17.881599, 0.012466, 2.211086, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.527336, 66.702286, 0.000000, -3.679276, 17.498984, 0.000000, -1.241920, -0.259972, 0.000000, 7.897118, 1.751759, 1, 0.001759, 1.773641, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
352, 8.800000, Sedan, 0, 17.881599, 0.012466, 3.488343, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.434579, 67.139597, 0.000000, -3.710313, 17.492430, 0.000000, -1.241457, -0.262174, 0.000000, 7.453186, 1.751759, 1, 0.001759, 1.775415, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
353, 8.825000, Sedan, 0, 17.881599, 0.012466, 4.765600, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.341045, 67.576743, 0.000000, -3.741337, 17.485820, 0.000000, -1.240990, -0.264376, 0.000000, 7.009253, 1.751759, 1, 0.001759, 1.777189, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
354, 8.850000, Sedan, 0, 17.881599, 0.012466, 6.042857, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.246736, 68.013721, 0.000000, -3.772350, 17.479156, 0.000000, -1.240519, -0.266577, 0.000000, 6.565321, 1.751759, 1, 0.001759, 1.778963, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
355, 8.875000, Sedan, 0, 17.881599, 0.012466, 1.036929, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.151653, 68.450532, 0.000000, -3.803352, 17.472436, 0.000000, -1.240044, -0.268778, 0.000000, 6.121389, 1.751759, 1, 0.001759, 1.780737, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
356, 8.900000, Sedan, 0, 17.881599, 0.012466, 2.314186, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 9.055794, 68.887174, 0.000000, -3.834341, 17.465662, 0.000000, -1.239565, -0.270977, 0.000000, 5.677456, 1.751759, 1, 0.001759, 1.782511, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
357, 8.925000, Sedan, 0, 17.881599, 0.012466, 3.591443, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.959161, 69.323645, 0.000000, -3.865318, 17.458833, 0.000000, -1.239083, -0.273175, 0.000000, 5.233524, 1.751759, 1, 0.001759, 1.784285, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
358, 8.950000, Sedan, 0, 17.881599, 0.012466, 4.868700, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.861754, 69.759943, 0.000000, -3.896283, 17.451948, 0.000000, -1.238596, -0.275373, 0.000000, 4.789591, 1.751759, 1, 0.001759, 1.786059, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
359, 8.975000, Sedan, 0, 17.881599, 0.012466, 6.145957, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.763573, 70.196069, 0.000000, -3.927235, 17.445009, 0.000000, -1.238106, -0.277570, 0.000000, 4.345659, 1.751759, 1, 0.001759, 1.787833, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
360, 9.000000, Sedan, 0, 17.881599, 0.012466, 1.140029, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.664619, 70.632019, 0.000000, -3.958176, 17.438015, 0.000000, -1.237611, -0.279766, 0.000000, 3.901726, 1.751759, 1, 0.001759, 1.789607, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
361, 9.025000, Sedan, 0, 17.881599, 0.012466, 2.417286, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.564891, 71.067793, 0.000000, -3.989103, 17.430966, 0.000000, -1.237113, -0.281961, 0.000000, 3.457794, 1.751759, 1, 0.001759, 1.791381, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
362, 9.050000, Sedan, 0, 17.881599, 0.012466, 3.694543, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.464391, 71.503390, 0.000000, -4.020019, 17.423862, 0.000000, -1.236611, -0.284155, 0.000000, 3.013861, 1.751759, 1, 0.001759, 1.793155, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
363, 9.075000, Sedan, 0, 17.881599, 0.012466, 4.971801, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.363118, 71.938807, 0.000000, -4.050921, 17.416703, 0.000000, -1.236105, -0.286348, 0.000000, 2.569929, 1.751759, 1, 0.001759, 1.794929, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
364, 9.100000, Sedan, 0, 17.881599, 0.012466, 6.249058, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.261072, 72.374045, 0.000000, -4.081811, 17.409490, 0.000000, -1.235595, -0.288540, 0.000000, 2.125996, 1.751759, 1, 0.001759, 1.796703, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
365, 9.125000, Sedan, 0, 17.881599, 0.012466, 1.243129, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.158255, 72.809100, 0.000000, -4.112688, 17.402221, 0.000000, -1.235081, -0.290732, 0.000000, 1.682064, 1.751759, 1, 0.001759, 1.798477, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
366, 9.150000, Sedan, 0, 17.881599, 0.012466, 2.520387, -0.007062, 0.000000, 0.727468, 4.555610, 1.937780, 1.453820, 8.054666, 73.243973, 0.000000, -4.143552, 17.394898, 0.000000, -1.234563, -0.292922, 0.000000, 1.238131, 1.751759, 1, 0.001759, 1.800251, 0.070958, 3.136313, -0.005280, 0.000000, -0.003996, , 
